100.0,0.5258592554383636
191.0,0.3176326298865731
293.0,0.44153380230566364
406.0,0.9769286100811237
533.0,0.6276711965083066
673.0,-0.3439647784561977
830.0,-0.3972022727259084
1004.0,-0.11411457239935671
1199.0,-0.6734694197321663
1416.0,-0.04397269739834536
1657.0,0.11134448436077295
1926.0,0.10588281592668904
2226.0,-0.10236526564122989
2560.0,-0.21742065572789512
2932.0,-0.039134350758269425
3346.0,-0.18728733505401565
3808.0,-0.2683568935707148
4322.0,0.26086014897018434
4895.0,-0.03747903745029435
5534.0,-0.17317828707681623
6245.0,-0.1122545307646948
7037.0,-0.08077010564261548
7920.0,-0.040424508584090926
8904.0,-0.22083281914466038
10000.0,-0.3273931885071175
