100.0,-0.8413748087013819
191.0,-0.508212207818517
293.0,-0.7064540836890618
406.0,-1.563085776129798
533.0,-1.0042739144132906
673.0,0.5503436455299164
830.0,0.6355236363614536
1004.0,0.18258331583897092
1199.0,1.0775510715714662
1416.0,0.07035631583735258
1657.0,-0.17815117497723656
1926.0,-0.1694125054827026
2226.0,0.16378442502596796
2560.0,0.34787304916463235
2932.0,0.0626149612132311
3346.0,0.2996597360864252
3808.0,0.42937102971314384
4322.0,-0.41737623835229487
4895.0,0.059966459920471
5534.0,0.27708525932290595
6245.0,0.17960724922351168
7037.0,0.1292321690281848
7920.0,0.0646792137345456
8904.0,0.35333251063145654
10000.0,0.5238291016113881
