,subj,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt,session
3797,1,75,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_0.wav,1,22,7920,-3.449517362788763,True,0.165,1
3798,1,75,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_0.wav,1,23,8904,-3.0605994215612213,True,0.165,1
3799,1,75,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_0.wav,1,24,10000,6.375500771124827,True,0.165,1
3800,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,0,100,0.9228431714163384,True,1.092,1
3801,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,1,191,10.396391579019378,True,1.092,1
3802,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,2,293,-2.0634389574109635,True,1.092,1
3803,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,3,406,-3.8469901146283214,True,1.092,1
3804,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,4,533,3.1473390136708015,True,1.092,1
3805,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,5,673,3.5981981223575383,True,1.092,1
3806,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,6,830,0.6858289165140137,True,1.092,1
3807,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,7,1004,-0.4949122748521272,True,1.092,1
3808,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,8,1199,4.91582655401222,True,1.092,1
3809,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,9,1416,-1.7597611099258017,True,1.092,1
3810,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,10,1657,-1.428796088671662,True,1.092,1
3811,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,11,1926,-2.2475487512300565,True,1.092,1
3812,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,12,2226,-4.900321864421971,True,1.092,1
3813,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,13,2560,5.959085352774318,True,1.092,1
3814,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,14,2932,1.5713617427574913,True,1.092,1
3815,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,15,3346,-5.256170928160571,True,1.092,1
3816,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,16,3808,6.2866130475699675,True,1.092,1
3817,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,17,4322,0.8858772389925486,True,1.092,1
3818,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,18,4895,-1.348355698134073,True,1.092,1
3819,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,19,5534,-0.2846257213772872,True,1.092,1
3820,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,20,6245,-2.742861359528532,True,1.092,1
3821,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,21,7037,7.8462039335273985,True,1.092,1
3822,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,22,7920,4.499813946796217,True,1.092,1
3823,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,23,8904,-4.359626516145044,True,1.092,1
3824,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial133_1.wav,0,24,10000,0.6659422184814161,True,1.092,1
3825,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,0,100,0.3353581172121528,False,1.092,1
3826,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,1,191,3.5805475303136083,False,1.092,1
3827,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,2,293,2.572986977717149,False,1.092,1
3828,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,3,406,-0.1087006713687847,False,1.092,1
3829,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,4,533,0.3357959159005949,False,1.092,1
3830,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,5,673,-0.6313968111381936,False,1.092,1
3831,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,6,830,-0.40902372370101214,False,1.092,1
3832,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,7,1004,-1.5628214219275205,False,1.092,1
3833,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,8,1199,-7.794646820787972,False,1.092,1
3834,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,9,1416,10.235623429404834,False,1.092,1
3835,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,10,1657,3.068216989078451,False,1.092,1
3836,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,11,1926,-1.4689129347966428,False,1.092,1
3837,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,12,2226,-3.662697420067552,False,1.092,1
3838,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,13,2560,0.99482676918533,False,1.092,1
3839,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,14,2932,-3.1770366234458702,False,1.092,1
3840,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,15,3346,-3.199642041611672,False,1.092,1
3841,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,16,3808,6.353808664559285,False,1.092,1
3842,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,17,4322,1.9909488137945663,False,1.092,1
3843,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,18,4895,4.393871209909826,False,1.092,1
3844,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,19,5534,-1.151126050278065,False,1.092,1
3845,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,20,6245,5.8882746473019365,False,1.092,1
3846,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,21,7037,-5.228191881779212,False,1.092,1
3847,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,22,7920,4.818185884100519,False,1.092,1
3848,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,23,8904,-7.911162127946204,False,1.092,1
3849,1,76,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial269_1.wav,1,24,10000,-3.4965235632878624,False,1.092,1
3850,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,0,100,0.4372003681156428,False,1.874,1
3851,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,1,191,-4.912901282470696,False,1.874,1
3852,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,2,293,2.9991814160730805,False,1.874,1
3853,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,3,406,6.167263472823517,False,1.874,1
3854,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,4,533,1.2398389166032582,False,1.874,1
3855,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,5,673,3.387431413467896,False,1.874,1
3856,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,6,830,-0.9868491515267956,False,1.874,1
3857,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,7,1004,-0.3463304470683757,False,1.874,1
3858,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,8,1199,0.4243856370148616,False,1.874,1
3859,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,9,1416,2.85081653218605,False,1.874,1
3860,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,10,1657,9.537367435337712,False,1.874,1
3861,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,11,1926,-4.032658847859455,False,1.874,1
3862,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,12,2226,-3.2857585982056987,False,1.874,1
3863,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,13,2560,10.093040244247224,False,1.874,1
3864,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,14,2932,-1.3305921060228585,False,1.874,1
3865,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,15,3346,5.094560665850914,False,1.874,1
3866,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,16,3808,-2.0053924195304305,False,1.874,1
3867,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,17,4322,-0.26789086187005845,False,1.874,1
3868,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,18,4895,-2.1889560464205817,False,1.874,1
3869,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,19,5534,9.067789072836966,False,1.874,1
3870,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,20,6245,-3.66188867952574,False,1.874,1
3871,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,21,7037,-5.529399773581876,False,1.874,1
3872,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,22,7920,1.1685312837341324,False,1.874,1
3873,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,23,8904,-3.7823808856465133,False,1.874,1
3874,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_0.wav,0,24,10000,-0.9741662631185932,False,1.874,1
3875,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,0,100,-5.665018485384951,True,1.874,1
3876,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,1,191,-8.244012297453104,True,1.874,1
3877,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,2,293,1.884705302086937,True,1.874,1
3878,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,3,406,-1.2871544123214715,True,1.874,1
3879,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,4,533,1.0630583936533895,True,1.874,1
3880,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,5,673,9.93495979170264,True,1.874,1
3881,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,6,830,1.1282166906240474,True,1.874,1
3882,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,7,1004,1.8742051638947013,True,1.874,1
3883,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,8,1199,0.10854551689711504,True,1.874,1
3884,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,9,1416,1.7010435472045995,True,1.874,1
3885,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,10,1657,3.425602069514241,True,1.874,1
3886,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,11,1926,2.4983195834842657,True,1.874,1
3887,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,12,2226,-3.7254856552174105,True,1.874,1
3888,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,13,2560,3.1393282439140697,True,1.874,1
3889,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,14,2932,-8.086922134818511,True,1.874,1
3890,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,15,3346,-5.391292153325456,True,1.874,1
3891,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,16,3808,4.7147806216237225,True,1.874,1
3892,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,17,4322,2.9434793438649045,True,1.874,1
3893,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,18,4895,-7.267780867562371,True,1.874,1
3894,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,19,5534,-0.8480969717070055,True,1.874,1
3895,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,20,6245,7.619781811366531,True,1.874,1
3896,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,21,7037,-9.740447107384242,True,1.874,1
3897,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,22,7920,3.7058560272980574,True,1.874,1
3898,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,23,8904,8.589914850372438,True,1.874,1
3899,1,77,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_0.wav,1,24,10000,9.322929107513504,True,1.874,1
3900,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,0,100,5.218992307062409,True,0.657,1
3901,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,1,191,4.3338690082586835,True,0.657,1
3902,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,2,293,5.973921440838951,True,0.657,1
3903,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,3,406,4.692394861218525,True,0.657,1
3904,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,4,533,3.369125657752261,True,0.657,1
3905,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,5,673,2.8099935400651628,True,0.657,1
3906,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,6,830,-1.81510137973438,True,0.657,1
3907,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,7,1004,-0.9836929352875414,True,0.657,1
3908,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,8,1199,-2.8358974161589563,True,0.657,1
3909,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,9,1416,-6.736964126192008,True,0.657,1
3910,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,10,1657,-4.562436285858003,True,0.657,1
3911,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,11,1926,1.046760225986333,True,0.657,1
3912,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,12,2226,-4.0692780999297185,True,0.657,1
3913,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,13,2560,2.2605338240123043,True,0.657,1
3914,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,14,2932,2.460490570484672,True,0.657,1
3915,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,15,3346,-1.4044490651516992,True,0.657,1
3916,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,16,3808,3.276382486356038,True,0.657,1
3917,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,17,4322,8.889934902213826,True,0.657,1
3918,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,18,4895,-2.320790883808318,True,0.657,1
3919,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,19,5534,5.632067383169208,True,0.657,1
3920,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,20,6245,9.6572368730685,True,0.657,1
3921,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,21,7037,0.7090324136518882,True,0.657,1
3922,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,22,7920,-9.05042467295904,True,0.657,1
3923,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,23,8904,-4.616095806585438,True,0.657,1
3924,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial134_1.wav,0,24,10000,-3.2083425786459396,True,0.657,1
3925,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,0,100,-0.6785645340490534,False,0.657,1
3926,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,1,191,5.2802928871224415,False,0.657,1
3927,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,2,293,-1.6556230339328204,False,0.657,1
3928,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,3,406,4.561813576568824,False,0.657,1
3929,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,4,533,9.120961896072233,False,0.657,1
3930,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,5,673,-7.181832574970662,False,0.657,1
3931,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,6,830,3.2566823186187137,False,0.657,1
3932,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,7,1004,-2.7414704156865195,False,0.657,1
3933,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,8,1199,-7.2089712649719395,False,0.657,1
3934,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,9,1416,0.10088790647964446,False,0.657,1
3935,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,10,1657,4.176603248353297,False,0.657,1
3936,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,11,1926,5.96008702992108,False,0.657,1
3937,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,12,2226,6.161161615315918,False,0.657,1
3938,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,13,2560,-0.8281536582676872,False,0.657,1
3939,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,14,2932,3.3604216140543213,False,0.657,1
3940,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,15,3346,-2.6109110628714958,False,0.657,1
3941,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,16,3808,2.2096747076726726,False,0.657,1
3942,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,17,4322,6.419370607725964,False,0.657,1
3943,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,18,4895,2.0655516514743057,False,0.657,1
3944,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,19,5534,-8.666420161162115,False,0.657,1
3945,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,20,6245,-3.2537647824240272,False,0.657,1
3946,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,21,7037,-3.2175164841397184,False,0.657,1
3947,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,22,7920,5.788974169681045,False,0.657,1
3948,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,23,8904,-3.7212533064086655,False,0.657,1
3949,1,78,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial26_1.wav,1,24,10000,-4.1491328578473725,False,0.657,1
3950,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,0,100,2.0818447782367118,True,0.846,1
3951,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,1,191,-0.2659540888583534,True,0.846,1
3952,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,2,293,1.9630502148851057,True,0.846,1
3953,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,3,406,-4.637794146223602,True,0.846,1
3954,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,4,533,-1.805325039644683,True,0.846,1
3955,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,5,673,6.311227695197397,True,0.846,1
3956,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,6,830,5.02334036920867,True,0.846,1
3957,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,7,1004,-4.860981122614174,True,0.846,1
3958,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,8,1199,7.966260725170826,True,0.846,1
3959,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,9,1416,-5.929635971779895,True,0.846,1
3960,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,10,1657,0.23811975206023756,True,0.846,1
3961,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,11,1926,-1.5258876388869282,True,0.846,1
3962,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,12,2226,-0.19748926681770115,True,0.846,1
3963,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,13,2560,-1.6072652730717438,True,0.846,1
3964,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,14,2932,-0.4960625981169767,True,0.846,1
3965,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,15,3346,5.895817417698681,True,0.846,1
3966,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,16,3808,6.2744855702139,True,0.846,1
3967,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,17,4322,1.7042837485056368,True,0.846,1
3968,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,18,4895,7.987656485745047,True,0.846,1
3969,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,19,5534,-3.973925354747303,True,0.846,1
3970,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,20,6245,-5.617682201995696,True,0.846,1
3971,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,21,7037,-9.846661637181642,True,0.846,1
3972,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,22,7920,-0.2058805253802976,True,0.846,1
3973,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,23,8904,4.2894359766566605,True,0.846,1
3974,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_0.wav,0,24,10000,2.3254501645344674,True,0.846,1
3975,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,0,100,6.478959172982889,False,0.846,1
3976,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,1,191,8.450887561080778,False,0.846,1
3977,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,2,293,-2.529067347621588,False,0.846,1
3978,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,3,406,-1.685132038844762,False,0.846,1
3979,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,4,533,-3.491171257565895,False,0.846,1
3980,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,5,673,-0.8036401622930412,False,0.846,1
3981,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,6,830,1.8113760636634482,False,0.846,1
3982,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,7,1004,-5.9484430284324015,False,0.846,1
3983,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,8,1199,3.3585541871833446,False,0.846,1
3984,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,9,1416,1.2120574818040426,False,0.846,1
3985,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,10,1657,5.0747394401398465,False,0.846,1
3986,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,11,1926,-0.09621463870226736,False,0.846,1
3987,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,12,2226,-5.512612946412738,False,0.846,1
3988,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,13,2560,-2.5780180082175708,False,0.846,1
3989,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,14,2932,-7.731411243364002,False,0.846,1
3990,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,15,3346,-0.7048037811309148,False,0.846,1
3991,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,16,3808,0.1106548175474335,False,0.846,1
3992,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,17,4322,-2.267111963475572,False,0.846,1
3993,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,18,4895,-0.6460271669889168,False,0.846,1
3994,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,19,5534,5.8826211737568315,False,0.846,1
3995,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,20,6245,-2.7772042847232776,False,0.846,1
3996,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,21,7037,2.3426971515766932,False,0.846,1
3997,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,22,7920,2.544202930822666,False,0.846,1
3998,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,23,8904,5.5163499424385485,False,0.846,1
3999,1,79,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial270_0.wav,1,24,10000,8.124569714903426,False,0.846,1
4000,1,80,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_1.wav,0,0,100,5.288513971051777,False,1.0270000000000001,1
4001,1,80,2,f,47,2021-01-11 14:41:51.030120,Sub1_Trial135_1.wav,0,1,191,4.942451711838923,False,1.0270000000000001,1
