subj,date,session,trial,stim,stim_order,filter,filter_freq,filter_gain,response,rt
10,19-May-2017,1,2,stim.wav,0,2,293,-7.228624839798127,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,3,406,-3.569827331070463,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,4,533,-11.154486944600668,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,5,673,6.016323246571399,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,6,830,-1.8765738957318976,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,7,1004,0.07659339959177769,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,8,1199,4.388848682799572,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,9,1416,-1.1249652060528745,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,10,1657,-2.01057225114836,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,11,1926,-3.8730970750943357,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,12,2226,3.991484177018601,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,13,2560,7.339893490818982,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,14,2932,-2.7894607463849974,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,15,3346,-0.3990282290753408,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,16,3808,-3.1007502386761794,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,17,4322,4.841026652829319,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,18,4895,0.30838590679739386,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,19,5534,4.27449303596201,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,20,6245,3.643902562803047,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,21,7037,3.075981975001037,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,22,7920,-2.623082274783669,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,23,8904,9.470168548415067,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,0,24,10000,-8.665052482634042,1,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,0,100,1.292598356592507,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,1,191,3.222584512289198,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,2,293,-4.984444358896074,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,3,406,1.0566641412999442,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,4,533,8.213401681378175,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,5,673,1.0381066114001642,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,6,830,-5.400603364734224,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,7,1004,0.4750468413545736,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,8,1199,1.178221694996108,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,9,1416,-0.45582533761771904,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,10,1657,3.6808596293488827,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,11,1926,-4.147528000798243,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,12,2226,4.294804181705703,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,13,2560,-0.8823338255407603,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,14,2932,0.2335124651487987,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,15,3346,-0.8174189499946918,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,16,3808,3.2333276596956977,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,17,4322,-5.622763001028565,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,18,4895,-3.7092778900794627,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,19,5534,0.499098077483474,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,20,6245,4.894098940376408,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,21,7037,5.3395309965152045,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,22,7920,-1.9302585993981258,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,23,8904,1.2486258391447078,0,2.3037358046198406
10,19-May-2017,1,2,stim.wav,1,24,10000,-0.9477514665136065,0,2.3037358046198406
10,19-May-2017,1,3,stim.wav,0,0,100,-3.21553001645603,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,1,191,-8.793284270571851,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,2,293,-2.663495804496081,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,3,406,-6.841994031793685,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,4,533,-0.05688892020679571,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,5,673,-5.25888247834896,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,6,830,-10.085388194061284,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,7,1004,8.649190600167525,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,8,1199,-6.463863004076831,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,9,1416,1.1965040281147896,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,10,1657,-6.288894188753625,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,11,1926,-4.930760690106604,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,12,2226,-2.242970931139735,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,13,2560,-1.126901263221766,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,14,2932,6.338915543494778,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,15,3346,2.854222226108698,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,16,3808,-5.270994688757515,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,17,4322,4.663605319841878,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,18,4895,3.2025549496887864,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,19,5534,2.8664734342853437,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,20,6245,-1.2926287473755613,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,21,7037,-3.2708612872536706,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,22,7920,3.139572142479504,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,23,8904,-3.831665325434309,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,0,24,10000,-4.2644330857106105,0,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,0,100,8.341289077683498,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,1,191,3.4376845308005506,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,2,293,-4.723376742572325,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,3,406,4.735108967622043,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,4,533,9.050638682171073,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,5,673,2.6932632069356917,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,6,830,4.528894937877887,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,7,1004,-7.0257838965972095,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,8,1199,-3.211728702120033,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,9,1416,-10.328801410227948,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,10,1657,-1.4362260642810896,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,11,1926,-1.5823258420165456,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,12,2226,1.6968129299462607,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,13,2560,5.509780865353368,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,14,2932,-2.046016961508858,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,15,3346,-4.252024513495146,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,16,3808,7.158620588662884,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,17,4322,-7.369449024299698,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,18,4895,6.204332555120776,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,19,5534,3.068921713749981,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,20,6245,1.5519797467945697,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,21,7037,-5.276614946668109,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,22,7920,-6.162666538051255,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,23,8904,-5.037276496644834,1,6.290263151232416
10,19-May-2017,1,3,stim.wav,1,24,10000,0.4417720766196155,1,6.290263151232416
10,19-May-2017,1,4,stim.wav,0,0,100,-6.022191194504404,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,1,191,0.68688966638922,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,2,293,4.278428661370547,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,3,406,9.93001095762388,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,4,533,10.163395768876295,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,5,673,6.130296332851124,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,6,830,-3.448724786912227,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,7,1004,-7.181892468248577,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,8,1199,-1.0461803575391673,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,9,1416,1.0703391695784683,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,10,1657,1.7358960700761235,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,11,1926,-2.0606738429580322,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,12,2226,-6.736915908247239,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,13,2560,9.522779302371397,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,14,2932,3.045291538088852,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,15,3346,-0.6390065618495456,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,16,3808,5.586787233932472,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,17,4322,6.024825977986042,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,18,4895,-1.7721657618268707,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,19,5534,1.9504366897756695,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,20,6245,10.486991697626936,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,21,7037,-1.1947405630940324,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,22,7920,-9.478168370507534,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,23,8904,6.217356859780856,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,0,24,10000,-1.3869854876832732,0,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,0,100,-2.883496712458302,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,1,191,1.0913808891658143,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,2,293,2.3795236343129003,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,3,406,6.003804401374403,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,4,533,-0.31499463380294934,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,5,673,6.143141186393017,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,6,830,11.406536146473222,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,7,1004,-7.979930406920294,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,8,1199,-2.595205538394814,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,9,1416,-1.5065327276976008,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,10,1657,6.643234370824535,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,11,1926,6.895783402357841,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,12,2226,-4.743281731393537,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,13,2560,-4.315168908371339,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,14,2932,0.6975150190563861,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,15,3346,3.2287743323412395,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,16,3808,3.8698345061080603,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,17,4322,-4.1394610148519,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,18,4895,4.583266336301822,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,19,5534,-2.6151241366133258,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,20,6245,-3.206265268460159,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,21,7037,1.3042627094108212,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,22,7920,8.897772844812906,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,23,8904,-5.220045189342025,1,3.5373720730848683
10,19-May-2017,1,4,stim.wav,1,24,10000,5.089090072331125,1,3.5373720730848683
10,19-May-2017,1,5,stim.wav,0,0,100,-5.666753364345873,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,1,191,2.2632094304515964,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,2,293,-9.081748776738866,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,3,406,-7.52136904849527,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,4,533,2.0769478666633385,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,5,673,0.22847369592292577,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,6,830,-3.551385082584998,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,7,1004,3.8300933749373933,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,8,1199,-1.0753239436136668,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,9,1416,7.222513542066309,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,10,1657,-4.037154678757995,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,11,1926,0.8428606696996411,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,12,2226,3.206339740064776,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,13,2560,6.711340413708765,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,14,2932,3.376633145905637,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,15,3346,3.7027468435479682,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,16,3808,7.306046816963407,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,17,4322,-6.047688616883229,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,18,4895,3.8096580562106657,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,19,5534,8.642882150639194,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,20,6245,6.113091502168339,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,21,7037,-4.3257235085413654,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,22,7920,1.433297909617683,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,23,8904,3.6195475984597,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,0,24,10000,-1.4662822321664926,1,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,0,100,2.5658955924471223,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,1,191,-4.056770484747906,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,2,293,-0.5700813877299137,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,3,406,0.9752609105497001,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,4,533,6.316481639974388,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,5,673,-4.859149236197521,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,6,830,-0.5088667512318136,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,7,1004,-5.229860269820121,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,8,1199,4.324731274264754,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,9,1416,-9.444317762219884,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,10,1657,3.1822496972005436,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,11,1926,3.8514419298017715,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,12,2226,-2.294688088688442,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,13,2560,7.582311338741809,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,14,2932,-8.165029697967029,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,15,3346,-0.92472867984952,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,16,3808,-0.9639060150988559,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,17,4322,0.29194694125041676,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,18,4895,7.545710520896235,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,19,5534,-7.260881066797351,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,20,6245,3.1431489550404663,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,21,7037,-0.9282228276258654,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,22,7920,-0.299600943544571,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,23,8904,2.312826887300736,0,1.1537463076787282
10,19-May-2017,1,5,stim.wav,1,24,10000,7.625726257522451,0,1.1537463076787282
10,19-May-2017,1,6,stim.wav,0,0,100,1.475363889580275,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,1,191,-1.0986604043090873,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,2,293,4.184576415969088,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,3,406,9.302071398099452,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,4,533,5.824866596942019,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,5,673,-3.509373351532547,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,6,830,4.581262721177529,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,7,1004,2.8668581516315346,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,8,1199,4.0082439344458685,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,9,1416,-5.618580681044452,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,10,1657,-3.7920542360754386,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,11,1926,6.498705663942273,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,12,2226,10.13688091498456,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,13,2560,-8.527814454450477,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,14,2932,6.190726487048705,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,15,3346,-5.286063658037903,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,16,3808,-3.6337120225979143,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,17,4322,-0.24137629685757192,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,18,4895,-1.1733883965899454,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,19,5534,12.46093965917293,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,20,6245,-0.41756198766448144,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,21,7037,-10.36905889776561,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,22,7920,0.8895998100333581,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,23,8904,-4.298548280743625,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,0,24,10000,3.06886228113844,1,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,0,100,3.008532364821476,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,1,191,-0.23876596895451724,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,2,293,-0.26433295923285016,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,3,406,0.40589186129148624,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,4,533,6.350021838800927,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,5,673,-7.847433123544834,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,6,830,3.161930508750819,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,7,1004,9.638237703590374,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,8,1199,-6.188978166799489,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,9,1416,5.720536914563582,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,10,1657,0.7605733916864361,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,11,1926,-7.986367964168837,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,12,2226,-4.539570018388469,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,13,2560,-5.704567972129167,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,14,2932,2.916995463949465,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,15,3346,1.808548199668162,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,16,3808,-6.813066106587552,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,17,4322,3.0828762656759863,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,18,4895,-0.16609038495237238,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,19,5534,7.036019064229469,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,20,6245,4.777232191852718,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,21,7037,-4.628115964521303,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,22,7920,-6.248822618883635,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,23,8904,-2.8534340284719533,0,1.4510109279709116
10,19-May-2017,1,6,stim.wav,1,24,10000,-1.029272527588745,0,1.4510109279709116
10,19-May-2017,1,7,stim.wav,0,0,100,5.448953512518342,0,0.9867404868629656
10,19-May-2017,1,7,stim.wav,0,1,191,-0.00816535662042407,0,0.9867404868629656
10,19-May-2017,1,7,stim.wav,0,2,293,0.6880576997107503,0,0.9867404868629656
10,19-May-2017,1,7,stim.wav,0,3,406,5.0447183278931105,0,0.9867404868629656
10,19-May-2017,1,7,stim.wav,0,4,533,-2.0237875482600645,0,0.9867404868629656
10,19-May-2017,1,7,stim.wav,0,5,673,2.3269790372508847,0,0.9867404868629656
