subj,date,session,trial,stim,stim_order,filter,filter_freq,filter_gain,response,rt
4,19-May-2017,1,1,stim.wav,1,3,406,-0.7574943856975845,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,4,533,-0.009657771202796485,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,5,673,2.9432952854652634,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,6,830,0.5815656931005072,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,7,1004,-1.0285088428403555,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,8,1199,-7.9216978659230595,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,9,1416,-5.781916315412927,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,10,1657,-1.3411450968650298,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,11,1926,-1.7857475377166847,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,12,2226,0.7110649997385655,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,13,2560,3.3373463911119106,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,14,2932,-4.450862098707284,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,15,3346,-1.1932219025619952,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,16,3808,-3.9928440281489843,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,17,4322,-0.7167103333435133,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,18,4895,-7.395462440449869,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,19,5534,-2.610870133841451,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,20,6245,-5.0217984383324685,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,21,7037,-0.8732879940092331,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,22,7920,1.5290597378879442,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,23,8904,-5.122808817465023,0,4.381728053805615
4,19-May-2017,1,1,stim.wav,1,24,10000,-3.7420074417198674,0,4.381728053805615
4,19-May-2017,1,2,stim.wav,0,0,100,-4.209195003774437,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,1,191,4.772372242249586,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,2,293,-3.912116760598212,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,3,406,2.0168328676712157,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,4,533,-10.578678793385015,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,5,673,-6.06480384837249,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,6,830,2.3337634579562123,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,7,1004,-0.7376735245955462,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,8,1199,0.7297611255447077,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,9,1416,-3.667867739366847,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,10,1657,11.066062188789585,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,11,1926,7.671310119996653,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,12,2226,4.707154309616408,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,13,2560,5.652269689477405,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,14,2932,-5.130225794471814,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,15,3346,-0.7157188260352352,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,16,3808,-5.226946310025528,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,17,4322,-1.604067306312413,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,18,4895,0.7859107778456681,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,19,5534,1.3819358576483758,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,20,6245,-3.6236214014865413,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,21,7037,0.5773733776130836,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,22,7920,-10.706829297842557,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,23,8904,0.46632966130107595,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,0,24,10000,-4.121972142878562,0,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,0,100,-4.328976261613186,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,1,191,0.9850972196385384,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,2,293,8.877892992079197,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,3,406,1.0010667269673563,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,4,533,3.0076556277882327,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,5,673,-1.8745583786012812,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,6,830,0.9835474559231763,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,7,1004,9.087685938561492,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,8,1199,5.723061920089636,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,9,1416,-1.062219605406062,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,10,1657,3.4243787000141017,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,11,1926,4.8377237703179645,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,12,2226,-3.758287998850058,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,13,2560,-0.5431581813336938,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,14,2932,4.037325396007627,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,15,3346,0.7472021473412377,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,16,3808,3.2239327063427363,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,17,4322,-4.410882514002503,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,18,4895,-3.8233113904787364,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,19,5534,4.98754967071589,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,20,6245,-12.034080967137763,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,21,7037,-7.7921199493063265,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,22,7920,2.756971156245137,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,23,8904,-8.513791914222482,1,2.466988811593112
4,19-May-2017,1,2,stim.wav,1,24,10000,-0.9600457527441071,1,2.466988811593112
4,19-May-2017,1,3,stim.wav,0,0,100,3.6427759654690828,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,1,191,3.169006525208764,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,2,293,-5.474002188123185,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,3,406,-10.15423825095775,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,4,533,-1.1705074050385609,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,5,673,-6.740944934797694,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,6,830,2.355878849451467,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,7,1004,-5.868363726066356,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,8,1199,-7.611863850360422,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,9,1416,-2.950842251819063,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,10,1657,-3.7246359237955993,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,11,1926,-1.5600407406383074,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,12,2226,6.379419804691448,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,13,2560,3.25545819295425,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,14,2932,-2.8586365790015917,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,15,3346,-1.5179546010855336,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,16,3808,-1.953922197385567,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,17,4322,3.2800110364160573,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,18,4895,-3.156773833407347,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,19,5534,-3.775672745118122,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,20,6245,-2.024347301882642,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,21,7037,5.724614884782238,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,22,7920,8.640521934476814,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,23,8904,3.4769850817766104,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,0,24,10000,-0.7728417314982688,1,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,0,100,7.046724452903383,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,1,191,-2.4182074218378613,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,2,293,-1.648005338677132,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,3,406,0.7535286595312952,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,4,533,-0.43440745804379594,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,5,673,-6.453706265646363,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,6,830,-4.2423657789747145,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,7,1004,0.7011888902221912,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,8,1199,-3.1436380678917497,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,9,1416,-4.26514887411191,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,10,1657,-4.1319328669519155,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,11,1926,3.1597147066737863,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,12,2226,5.344849699688074,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,13,2560,3.9902186405393087,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,14,2932,-6.172523351708628,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,15,3346,-4.956880760046628,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,16,3808,9.425692422075077,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,17,4322,11.20961686739854,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,18,4895,3.016433437679348,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,19,5534,2.295797210457644,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,20,6245,-5.081627124631086,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,21,7037,-2.387656841400553,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,22,7920,-2.761270648754648,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,23,8904,-8.755756341050047,0,1.5011441561484922
4,19-May-2017,1,3,stim.wav,1,24,10000,7.70108641854352,0,1.5011441561484922
4,19-May-2017,1,4,stim.wav,0,0,100,-7.558024684020203,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,1,191,0.2687697128750039,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,2,293,-4.249424600389509,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,3,406,4.82805092539103,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,4,533,-1.8481052223584995,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,5,673,-8.469983976381682,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,6,830,-0.7369415615932745,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,7,1004,5.653848515775444,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,8,1199,0.5333315297050614,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,9,1416,-2.082142327754049,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,10,1657,1.1135529182368422,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,11,1926,4.84870837682713,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,12,2226,1.673183258163419,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,13,2560,4.746100798769221,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,14,2932,-2.9408659723030928,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,15,3346,5.505862489207097,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,16,3808,-4.654270397894637,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,17,4322,0.7588056527604603,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,18,4895,-6.690843216887457,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,19,5534,-1.246156384120881,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,20,6245,-2.9298239244301145,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,21,7037,-9.74250729616605,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,22,7920,-0.2600869155982546,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,23,8904,-2.1371201503178594,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,0,24,10000,-0.0438072476971322,0,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,0,100,0.6271404916939421,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,1,191,-4.643841185718065,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,2,293,2.353786524578076,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,3,406,2.120851392222147,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,4,533,-4.412327088780901,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,5,673,-4.426903089599079,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,6,830,4.737909316063724,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,7,1004,0.954431129051841,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,8,1199,-4.985862368186298,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,9,1416,2.945032749921338,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,10,1657,-0.5019459704247166,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,11,1926,-0.9034111374295468,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,12,2226,-0.6661674517140125,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,13,2560,-3.4855081863804283,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,14,2932,-5.105374497445194,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,15,3346,-0.9891363239049077,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,16,3808,7.374181769175548,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,17,4322,3.5547446485647782,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,18,4895,-3.8697509268286683,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,19,5534,-2.6684196216030043,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,20,6245,-9.635633661307303,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,21,7037,1.0660023399229501,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,22,7920,9.36438598600992,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,23,8904,-0.8711139326583008,1,2.1770700092196167
4,19-May-2017,1,4,stim.wav,1,24,10000,-11.113765016759176,1,2.1770700092196167
4,19-May-2017,1,5,stim.wav,0,0,100,-2.5545401723572163,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,1,191,-8.421864323788,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,2,293,-5.706890383343271,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,3,406,-1.2198732218799528,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,4,533,-11.491451048898275,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,5,673,3.7870624336583636,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,6,830,1.3397836726269663,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,7,1004,-0.7387582843206524,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,8,1199,7.5160745933023465,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,9,1416,5.8252098667411865,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,10,1657,0.6988450179577914,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,11,1926,-3.2167727420920285,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,12,2226,3.808446724820999,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,13,2560,-2.4024041076720506,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,14,2932,4.783419266810155,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,15,3346,-6.33894046593047,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,16,3808,2.0866862021866144,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,17,4322,0.7402287312134976,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,18,4895,9.440999613860063,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,19,5534,3.3137958623310864,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,20,6245,-7.885857005239573,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,21,7037,11.431686150762266,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,22,7920,1.182531485365015,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,23,8904,0.13004249982264235,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,0,24,10000,-5.730373582873131,1,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,0,100,-7.980667715272461,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,1,191,-2.688906719887016,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,2,293,7.211914398768798,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,3,406,-2.9023664619009635,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,4,533,4.695163265547537,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,5,673,-1.7826759472010183,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,6,830,-2.9182446832133606,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,7,1004,-7.668574509287716,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,8,1199,-5.2643426345278534,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,9,1416,-7.550757574132082,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,10,1657,5.671622091255219,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,11,1926,0.2787458589165,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,12,2226,-4.50433128771278,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,13,2560,-8.881310402325559,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,14,2932,4.729787758220939,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,15,3346,10.847274444730841,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,16,3808,-4.822949973432497,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,17,4322,-0.30118976604866254,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,18,4895,4.377750899090697,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,19,5534,3.048818191052723,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,20,6245,-4.800995003486052,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,21,7037,-2.5663493251745946,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,22,7920,-3.202059216261825,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,23,8904,-2.254241293784513,0,2.035969505134078
4,19-May-2017,1,5,stim.wav,1,24,10000,-0.15459512321689317,0,2.035969505134078
4,19-May-2017,1,6,stim.wav,0,0,100,6.181556540650135,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,1,191,-7.403686718820159,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,2,293,3.4188743023958508,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,3,406,9.37324622367624,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,4,533,-1.1248150835065833,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,5,673,1.1587613063371465,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,6,830,1.5257803498103437,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,7,1004,4.037808768053594,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,8,1199,-3.2010555396446208,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,9,1416,-3.937651100924616,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,10,1657,1.1776822220624243,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,11,1926,-4.565131021588115,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,12,2226,4.081380536451476,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,13,2560,-2.378309958580501,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,14,2932,5.855316963940429,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,15,3346,10.058864264891756,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,16,3808,6.3152472667962165,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,17,4322,-0.8410554401854302,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,18,4895,3.5606393011016344,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,19,5534,10.173155821073598,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,20,6245,2.637088495612085,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,21,7037,-5.125688846055039,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,22,7920,-4.948237693219307,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,23,8904,1.9721899671196597,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,0,24,10000,4.798432893792447,0,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,0,100,-5.573669508191616,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,1,191,0.7569576112485052,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,2,293,-5.487409242590977,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,3,406,2.341731574766131,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,4,533,-5.810431312024752,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,5,673,-9.365072477692902,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,6,830,3.9774436906410493,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,7,1004,0.27690153038644905,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,8,1199,0.811010866157218,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,9,1416,-8.422651824945937,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,10,1657,-4.606067133582096,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,11,1926,-0.8804905824957994,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,12,2226,2.3535829244314583,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,13,2560,4.170790440375843,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,14,2932,-5.9713522261045355,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,15,3346,1.911180608127253,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,16,3808,-0.5574093431329339,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,17,4322,2.029872024525152,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,18,4895,7.284362212190455,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,19,5534,-9.785599478726525,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,20,6245,7.523471009914586,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,21,7037,2.5165761959459494,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,22,7920,10.064341645374755,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,23,8904,-3.4925751057211856,1,0.8668434187502031
4,19-May-2017,1,6,stim.wav,1,24,10000,0.2264893020368566,1,0.8668434187502031
4,19-May-2017,1,7,stim.wav,0,0,100,-3.131927649697026,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,1,191,-6.5751281724304755,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,2,293,6.285821502800587,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,3,406,1.5090445563454842,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,4,533,-2.0003297916378453,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,5,673,2.407642400539526,1,0.8227271250019244
4,19-May-2017,1,7,stim.wav,0,6,830,0.7227020471112778,1,0.8227271250019244
