subj,date,session,trial,stim,stim_order,filter,filter_freq,filter_gain,response,rt
3,19-May-2017,1,1,stim.wav,0,0,100,6.211393308040836,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,1,191,4.455652664363188,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,2,293,-3.7841879956886473,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,3,406,3.318402603212843,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,4,533,-1.5116720528006158,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,5,673,1.0042764006183997,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,6,830,4.633173398477268,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,7,1004,-5.697986125256658,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,8,1199,6.087800916839436,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,9,1416,3.365129237271207,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,10,1657,-4.194090913176346,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,11,1926,6.262860999784323,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,12,2226,-4.802038475986301,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,13,2560,-0.4594096652998687,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,14,2932,1.045743997069199,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,15,3346,-4.390347508299879,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,16,3808,-2.623960157635377,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,17,4322,-9.406680564774177,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,18,4895,-4.018865688296376,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,19,5534,-4.271455568612176,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,20,6245,6.328066346879945,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,21,7037,-4.011167501147289,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,22,7920,4.885959330886248,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,23,8904,11.893341745443442,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,0,24,10000,-4.671948866672352,0,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,0,100,-2.379447608630487,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,1,191,-1.6725257095004267,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,2,293,5.342507221512073,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,3,406,-9.582122135159919,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,4,533,6.127507177959124,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,5,673,0.6648623672158872,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,6,830,2.6259138420403527,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,7,1004,-4.992625480908558,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,8,1199,-1.0768744707841895,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,9,1416,0.8128688659044805,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,10,1657,9.85451636026066,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,11,1926,-8.289165219830265,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,12,2226,-11.154404445912789,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,13,2560,-6.831108577979393,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,14,2932,-5.688522701699753,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,15,3346,-6.95222638545855,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,16,3808,3.889970778013356,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,17,4322,-0.9524533358676167,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,18,4895,4.445583212503947,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,19,5534,0.1197132834869184,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,20,6245,-1.004123089971803,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,21,7037,-2.2509864263030117,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,22,7920,-9.5935973096183,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,23,8904,1.067837237756125,1,3.60324450625108
3,19-May-2017,1,1,stim.wav,1,24,10000,-10.736273530625827,1,3.60324450625108
3,19-May-2017,1,2,stim.wav,0,0,100,1.1213739002235499,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,1,191,-9.257638895622506,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,2,293,3.1801791046768852,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,3,406,1.7538817838711973,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,4,533,5.296778369620564,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,5,673,-9.803973676835406,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,6,830,2.0291782930170386,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,7,1004,-0.49156612762286045,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,8,1199,-2.2326904225560313,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,9,1416,-1.1632749500019852,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,10,1657,0.1641858535405894,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,11,1926,8.171333970564508,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,12,2226,10.870323774002529,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,13,2560,8.381028764153651,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,14,2932,-0.29353384922184494,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,15,3346,-0.5567165143860433,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,16,3808,-5.2565916332354865,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,17,4322,-6.5691960013092725,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,18,4895,-10.115158408993814,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,19,5534,-4.592279572564504,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,20,6245,-4.986303125297563,1,1.0537488518163112
3,19-May-2017,1,2,stim.wav,0,21,7037,2.6924366156706645,1,1.0537488518163112
