100.0,-0.5246420886950953
191.0,-1.2914182918457477
293.0,-0.9313977760696847
406.0,-1.622413166913625
533.0,-2.496408669497116
673.0,-0.03710180802455575
830.0,0.9762455178165179
1004.0,0.5677506555178946
1199.0,0.48959021062902985
1416.0,-0.34710060018253835
1657.0,0.33563216925264183
1926.0,-0.7685197542159183
2226.0,-0.09319338240774021
2560.0,0.12748305796863754
2932.0,0.6364380773865341
3346.0,0.10046859991401898
3808.0,0.4883002616456948
4322.0,-0.03857556467192251
4895.0,-0.32375194883136504
5534.0,0.16390197941703205
6245.0,0.593321554745576
7037.0,0.33663758665919813
7920.0,0.627091722877657
8904.0,0.3399455534999733
10000.0,-0.44624461138853155
