100.0,0.32790130543443463
191.0,0.8071364324035921
293.0,0.582123610043553
406.0,1.0140082293210155
533.0,1.5602554184356976
673.0,0.023188630015347246
830.0,-0.6101534486353236
1004.0,-0.3548441596986841
1199.0,-0.30599388164314356
1416.0,0.21693787511408644
1657.0,-0.2097701057829011
1926.0,0.4803248463849489
2226.0,0.05824586400483771
2560.0,-0.07967691123039847
2932.0,-0.3977737983665839
3346.0,-0.0627928749462618
3808.0,-0.3051876635285592
4322.0,0.02410972791995148
4895.0,0.20234496801960317
5534.0,-0.10243873713564498
6245.0,-0.37082597171598497
7037.0,-0.21039849166199884
7920.0,-0.39193232679853557
8904.0,-0.2124659709374833
10000.0,0.27890288211783215
